,Unnamed: 0,property_link,suburb,address,property_type,price,closest_school,Bedrooms,Bathrooms,Garages
148,148,https://www.domain.com.au/4-gilmour-road-camberwell-vic-3124-16106772,CAMBERWELL VIC 3124,"4 Gilmour Road, CAMBERWELL VIC 3124",0,900,0.7,4,2,3
149,149,https://www.domain.com.au/26-turva-avenue-tarneit-vic-3029-16106771,TARNEIT VIC 3029,"26 Turva Avenue, TARNEIT VIC 3029",0,430,0.6,4,2,2
150,150,https://www.domain.com.au/4-29-cavalier-st-doncaster-east-vic-3109-16106762,DONCASTER EAST VIC 3109,"4/29 Cavalier St, DONCASTER EAST VIC 3109",0,450,0.4,2,1,1
151,151,https://www.domain.com.au/63-duff-street-cranbourne-vic-3977-16106755,CRANBOURNE VIC 3977,"63 Duff Street, CRANBOURNE VIC 3977",0,400,0.4,3,2,0
152,152,https://www.domain.com.au/1-83-hogans-road-hoppers-crossing-vic-3029-15906467,HOPPERS CROSSING VIC 3029,"1/83 Hogans Road, HOPPERS CROSSING VIC 3029",0,320,0.5,2,1,2
153,153,https://www.domain.com.au/19-christopher-street-mcloughlins-beach-vic-3874-15712056,MCLOUGHLINS BEACH VIC 3874,"19 Christopher Street, MCLOUGHLINS BEACH VIC 3874",0,320,8.5,2,1,2
154,154,https://www.domain.com.au/33-buckley-street-sale-vic-3850-16106728,SALE VIC 3850,"33 Buckley Street, SALE VIC 3850",0,380,0.5,3,1,1
155,155,https://www.domain.com.au/4-fingleton-crescent-sunbury-vic-3429-13834540,SUNBURY VIC 3429,"4 FINGLETON CRESCENT, SUNBURY VIC 3429",0,390,1.1,3,2,2
156,156,https://www.domain.com.au/6-greaves-street-cranbourne-vic-3977-16106719,CRANBOURNE VIC 3977,"6 Greaves Street, CRANBOURNE VIC 3977",0,450,0.6,5,2,0
157,157,https://www.domain.com.au/15-moroka-avenue-weir-views-vic-3338-14969781,WEIR VIEWS VIC 3338,"15 Moroka Avenue, WEIR VIEWS VIC 3338",0,365,1.9,4,2,2
158,158,https://www.domain.com.au/51-couch-street-sunshine-vic-3020-16106714,SUNSHINE VIC 3020,"51 Couch Street, SUNSHINE VIC 3020",0,390,0.5,3,1,4
159,159,https://www.domain.com.au/15-phillips-st-coburg-vic-3058-9445515,COBURG VIC 3058,"15 Phillips St, COBURG VIC 3058",0,620,0.6,3,1,0
160,160,https://www.domain.com.au/2-5-harris-pl-portland-vic-3305-16106652,PORTLAND VIC 3305,"2/5 Harris Pl, PORTLAND VIC 3305",0,410,0.4,3,1,2
161,161,https://www.domain.com.au/26-clarence-street-elsternwick-vic-3185-12646931,ELSTERNWICK VIC 3185,"26 Clarence Street, ELSTERNWICK VIC 3185",0,850,0.9,3,1,2
162,162,https://www.domain.com.au/1-134-bambra-road-caulfield-vic-3162-16106695,CAULFIELD VIC 3162,"1/134 Bambra Road, CAULFIELD VIC 3162",0,720,0.7,3,2,3
163,163,https://www.domain.com.au/35-parkmore-road-keysborough-vic-3173-16106690,KEYSBOROUGH VIC 3173,"35 Parkmore Road, KEYSBOROUGH VIC 3173",0,440,0.7,3,1,1
164,164,https://www.domain.com.au/131-ballarto-road-carrum-downs-vic-3201-16106689,CARRUM DOWNS VIC 3201,"131 Ballarto Road, CARRUM DOWNS VIC 3201",0,415,0.9,3,1,1
165,165,https://www.domain.com.au/6-windham-street-wallan-vic-3756-16106679,WALLAN VIC 3756,"6 Windham Street, WALLAN VIC 3756",0,365,0.2,3,1,1
166,166,https://www.domain.com.au/10-thornhill-road-highton-vic-3216-16106668,HIGHTON VIC 3216,"10 Thornhill Road, HIGHTON VIC 3216",0,550,0.4,4,2,0
167,167,https://www.domain.com.au/18-stenhouse-avenue-brooklyn-vic-3012-16106662,BROOKLYN VIC 3012,"18 Stenhouse Avenue, BROOKLYN VIC 3012",0,350,4.5,3,1,2
168,168,https://www.domain.com.au/7-lloyd-avenue-epping-vic-3076-15924535,EPPING VIC 3076,"7 Lloyd Avenue, EPPING VIC 3076",0,17,0.2,3,1,2
169,169,https://www.domain.com.au/203-burnside-road-bannockburn-vic-3331-16106173,BANNOCKBURN VIC 3331,"203 Burnside Road, BANNOCKBURN VIC 3331",0,610,1.7,4,2,0
170,170,https://www.domain.com.au/3-gardiner-street-berwick-vic-3806-16106655,BERWICK VIC 3806,"3 Gardiner Street, BERWICK VIC 3806",0,450,1.4,3,2,2
171,171,https://www.domain.com.au/25-superior-waters-pakenham-vic-3810-16106653,PAKENHAM VIC 3810,"25 Superior Waters, PAKENHAM VIC 3810",0,500,0.5,4,2,2
172,172,https://www.domain.com.au/41-grosvenor-street-south-yarra-vic-3141-16106633,SOUTH YARRA VIC 3141,"41 Grosvenor Street, SOUTH YARRA VIC 3141",0,690,0.8,2,2,1
173,173,https://www.domain.com.au/316-hogans-road-hoppers-crossing-vic-3029-16106629,HOPPERS CROSSING VIC 3029,"316 Hogans Road, HOPPERS CROSSING VIC 3029",0,390,0.4,4,2,2
174,174,https://www.domain.com.au/42-lakeview-avenue-rowville-vic-3178-16106626,ROWVILLE VIC 3178,"42 Lakeview Avenue, ROWVILLE VIC 3178",0,490,0.9,3,1,2
175,175,https://www.domain.com.au/16-stenhouse-avenue-brooklyn-vic-3012-16106615,BROOKLYN VIC 3012,"16 Stenhouse Avenue, BROOKLYN VIC 3012",0,330,4.5,3,1,2
176,176,https://www.domain.com.au/765-cranbourne-frankston-road-cranbourne-south-vic-3977-16106610,CRANBOURNE SOUTH VIC 3977,"765 Cranbourne Frankston Road, CRANBOURNE SOUTH VIC 3977",0,390,1.2,2,1,1
177,177,https://www.domain.com.au/8-vernon-st-huntingdale-vic-3166-13003639,HUNTINGDALE VIC 3166,"8 Vernon St, HUNTINGDALE VIC 3166",0,470,0.5,3,1,4
178,178,https://www.domain.com.au/28-portside-way-safety-beach-vic-3936-16106589,SAFETY BEACH VIC 3936,"28 Portside Way, SAFETY BEACH VIC 3936",0,645,2.9,3,2,2
179,179,https://www.domain.com.au/11-birralee-road-fairhaven-vic-3231-16106571,FAIRHAVEN VIC 3231,"11 Birralee Road, FAIRHAVEN VIC 3231",0,700,2.6,3,2,2
180,180,https://www.domain.com.au/16-creekstone-drive-alfredton-vic-3350-15761712,ALFREDTON VIC 3350,"16 Creekstone Drive, ALFREDTON VIC 3350",0,450,1.1,4,2,2
181,181,https://www.domain.com.au/house39-windsor-avenue-mckinnon-vic-3204-16106572,MCKINNON VIC 3204,"House39 Windsor Avenue, MCKINNON VIC 3204",0,590,0.1,3,1,1
182,182,https://www.domain.com.au/29-margot-circuit-kalkallo-vic-3064-16106570,KALKALLO VIC 3064,"29 Margot Circuit, KALKALLO VIC 3064",0,460,7.1,4,2,2
183,183,https://www.domain.com.au/7-hempstead-avenue-vermont-south-vic-3133-15432931,VERMONT SOUTH VIC 3133,"7 Hempstead Avenue, VERMONT SOUTH VIC 3133",0,630,0.8,4,2,2
184,184,https://www.domain.com.au/1-46-barry-street-reservoir-vic-3073-16106567,RESERVOIR VIC 3073,"1/46 Barry Street, RESERVOIR VIC 3073",0,405,0.3,2,1,1
185,185,https://www.domain.com.au/9-queen-street-south-ararat-vic-3377-16106565,ARARAT VIC 3377,"9 Queen Street South, ARARAT VIC 3377",0,350,0.9,3,1,1
186,186,https://www.domain.com.au/114-gowanbrae-drive-gowanbrae-vic-3043-16106555,GOWANBRAE VIC 3043,"114 Gowanbrae Drive, GOWANBRAE VIC 3043",0,490,1,3,2,1
187,187,https://www.domain.com.au/62-batman-avenue-shepparton-vic-3630-16106554,SHEPPARTON VIC 3630,"62 Batman Avenue, SHEPPARTON VIC 3630",0,440,0.8,3,2,2
188,188,https://www.domain.com.au/1-19-duke-street-kew-vic-3101-16106539,KEW VIC 3101,"1/19 Duke Street, KEW VIC 3101",0,700,1,3,2,1
189,189,https://www.domain.com.au/22-grundy-avenue-nyora-vic-3987-16106531,NYORA VIC 3987,"22 Grundy Avenue, NYORA VIC 3987",0,370,0.1,2,1,1
190,190,https://www.domain.com.au/20-beaumont-street-canterbury-vic-3126-16106527,CANTERBURY VIC 3126,"20 Beaumont Street, CANTERBURY VIC 3126",0,12,0.5,4,2,4
191,191,https://www.domain.com.au/41a-south-road-braybrook-vic-3019-16106518,BRAYBROOK VIC 3019,"41A South Road, BRAYBROOK VIC 3019",0,550,0,4,2,4
192,192,https://www.domain.com.au/64-iris-loop-armstrong-creek-vic-3217-16106514,ARMSTRONG CREEK VIC 3217,"64 Iris Loop, ARMSTRONG CREEK VIC 3217",0,440,2.2,4,2,2
193,193,https://www.domain.com.au/26-watford-road-st-albans-vic-3021-16106513,ST ALBANS VIC 3021,"26 Watford Road, ST ALBANS VIC 3021",0,370,0.3,3,1,3
194,194,https://www.domain.com.au/14-isabella-grove-taylors-hill-vic-3037-16106509,TAYLORS HILL VIC 3037,"14 Isabella Grove, TAYLORS HILL VIC 3037",0,560,0.7,5,2,2
195,195,https://www.domain.com.au/1311-18-claremont-street-south-yarra-vic-3141-16106506,SOUTH YARRA VIC 3141,"1311/18 Claremont Street, SOUTH YARRA VIC 3141",0,620,1.6,2,2,0
196,196,https://www.domain.com.au/104-twelfth-street-mildura-vic-3500-16106502,MILDURA VIC 3500,"104 Twelfth Street, MILDURA VIC 3500",0,330,0.2,3,1,1
197,197,https://www.domain.com.au/101-narr-maen-drive-croydon-hills-vic-3136-16106498,CROYDON HILLS VIC 3136,"101 Narr-Maen Drive, CROYDON HILLS VIC 3136",0,600,1.1,4,2,2
198,198,https://www.domain.com.au/2-parkvista-drive-truganina-vic-3029-16106487,TRUGANINA VIC 3029,"2 Parkvista Drive, TRUGANINA VIC 3029",0,440,0.1,4,2,2
199,199,https://www.domain.com.au/12-tyndall-street-cranbourne-east-vic-3977-15301543,CRANBOURNE EAST VIC 3977,"12 Tyndall Street, CRANBOURNE EAST VIC 3977",0,395,0.4,3,2,1
200,200,https://www.domain.com.au/23-candy-street-northcote-vic-3070-16106388,NORTHCOTE VIC 3070,"23 Candy Street, NORTHCOTE VIC 3070",0,820,0.7,3,1,1
201,201,https://www.domain.com.au/27-frank-avenue-truganina-vic-3029-16106476,TRUGANINA VIC 3029,"27 Frank Avenue, TRUGANINA VIC 3029",0,460,3,4,2,2
202,202,https://www.domain.com.au/7a-becker-street-beaufort-vic-3373-16106470,BEAUFORT VIC 3373,"7a Becker Street, BEAUFORT VIC 3373",0,240,0.9,2,1,1
203,203,https://www.domain.com.au/5-27-disraeli-street-kew-vic-3101-15325113,KEW VIC 3101,"5/27 Disraeli Street, KEW VIC 3101",0,430,0.6,2,1,1
204,204,https://www.domain.com.au/5-camberwell-parade-mickleham-vic-3064-16106463,MICKLEHAM VIC 3064,"5 Camberwell Parade, MICKLEHAM VIC 3064",0,460,6,4,2,2
205,205,https://www.domain.com.au/15-papley-avenue-lang-lang-vic-3984-16106456,LANG LANG VIC 3984,"15 Papley Avenue, LANG LANG VIC 3984",0,630,0.5,4,2,2
206,206,https://www.domain.com.au/2-tracey-place-greensborough-vic-3088-16106455,GREENSBOROUGH VIC 3088,"2 Tracey Place, GREENSBOROUGH VIC 3088",0,675,0.6,4,2,4
207,207,https://www.domain.com.au/14-thomas-st-camberwell-vic-3124-16106434,CAMBERWELL VIC 3124,"14 Thomas St, CAMBERWELL VIC 3124",0,16,0.3,5,4,2
208,208,https://www.domain.com.au/33-park-street-st-kilda-west-vic-3182-16106432,ST KILDA WEST VIC 3182,"33 Park Street, ST KILDA WEST VIC 3182",0,12,0.5,5,2,3
209,209,https://www.domain.com.au/23-gloaming-ride-kurunjang-vic-3337-16106428,KURUNJANG VIC 3337,"23 Gloaming Ride, KURUNJANG VIC 3337",0,620,0.8,4,2,5
210,210,https://www.domain.com.au/8-rowan-place-bayswater-vic-3153-15802974,BAYSWATER VIC 3153,"8 Rowan Place, BAYSWATER VIC 3153",0,440,0.1,2,2,1
211,211,https://www.domain.com.au/9-basalt-drive-clyde-north-vic-3978-16106424,CLYDE NORTH VIC 3978,"9 Basalt Drive, CLYDE NORTH VIC 3978",0,490,1.1,4,2,2
212,212,https://www.domain.com.au/63-middle-park-drive-sanctuary-lakes-vic-3030-16106423,SANCTUARY LAKES VIC 3030,"63 Middle Park Drive, SANCTUARY LAKES VIC 3030",0,510,1.2,4,2,2
213,213,https://www.domain.com.au/30-pendragon-crescent-derrimut-vic-3026-16106419,DERRIMUT VIC 3026,"30 Pendragon Crescent, DERRIMUT VIC 3026",0,430,0.1,3,2,2
214,214,https://www.domain.com.au/43-henry-st-melton-vic-3337-16106412,MELTON VIC 3337,"43 Henry St, MELTON VIC 3337",0,350,0.8,3,1,2
215,215,https://www.domain.com.au/49-brockhoff-drive-burwood-vic-3125-16106398,BURWOOD VIC 3125,"49 Brockhoff Drive, BURWOOD VIC 3125",0,740,0.2,4,2,2
216,216,https://www.domain.com.au/1-atkins-avenue-watsonia-north-vic-3087-16106395,WATSONIA NORTH VIC 3087,"1 Atkins Avenue, WATSONIA NORTH VIC 3087",0,550,1,3,2,2
217,217,https://www.domain.com.au/6-rose-bush-court-lyndhurst-vic-3975-16106394,LYNDHURST VIC 3975,"6 Rose Bush Court, LYNDHURST VIC 3975",0,575,1.5,4,2,2
218,218,https://www.domain.com.au/49-pengana-avenue-glenroy-vic-3046-16106393,GLENROY VIC 3046,"49 Pengana Avenue, GLENROY VIC 3046",0,380,0.8,2,1,1
219,219,https://www.domain.com.au/16-whiteside-road-officer-vic-3809-16106382,OFFICER VIC 3809,"16 Whiteside Road, OFFICER VIC 3809",0,470,2.5,4,2,2
220,220,https://www.domain.com.au/50-allison-street-sunshine-west-vic-3020-16106380,SUNSHINE WEST VIC 3020,"50 Allison Street, SUNSHINE WEST VIC 3020",0,350,0.3,3,1,4
221,221,https://www.domain.com.au/3-kilmore-street-brookfield-vic-3338-12882902,BROOKFIELD VIC 3338,"3 Kilmore Street, BROOKFIELD VIC 3338",0,360,1.9,4,2,2
222,222,https://www.domain.com.au/23-yarra-hill-lane-chirnside-park-vic-3116-16106374,CHIRNSIDE PARK VIC 3116,"23 Yarra Hill Lane, CHIRNSIDE PARK VIC 3116",0,600,1.6,4,2,2
223,223,https://www.domain.com.au/9-glenrock-street-mount-duneed-vic-3217-16106371,MOUNT DUNEED VIC 3217,"9 Glenrock Street, MOUNT DUNEED VIC 3217",0,480,1,4,2,2
224,224,https://www.domain.com.au/11-suspension-street-ardeer-vic-3022-16106369,ARDEER VIC 3022,"11 Suspension Street, ARDEER VIC 3022",0,400,0.7,3,1,2
225,225,https://www.domain.com.au/323-gaffney-street-pascoe-vale-vic-3044-16106357,PASCOE VALE VIC 3044,"323 Gaffney Street, PASCOE VALE VIC 3044",0,400,0.3,2,1,1
226,226,https://www.domain.com.au/4-courtenay-avenue-cranbourne-north-vic-3977-16106356,CRANBOURNE NORTH VIC 3977,"4 Courtenay Avenue, CRANBOURNE NORTH VIC 3977",0,400,0.4,3,2,2
227,227,https://www.domain.com.au/152-nelson-road-south-melbourne-vic-3205-16106350,SOUTH MELBOURNE VIC 3205,"152 Nelson Road, SOUTH MELBOURNE VIC 3205",0,10,0.4,3,1,1
228,228,https://www.domain.com.au/6a-smith-street-kensington-vic-3031-16106339,KENSINGTON VIC 3031,"6a Smith Street, KENSINGTON VIC 3031",0,825,0.3,3,3,1
229,229,https://www.domain.com.au/405-drummond-street-lake-wendouree-vic-3350-16106323,LAKE WENDOUREE VIC 3350,"405 Drummond Street, LAKE WENDOUREE VIC 3350",0,470,0.8,3,1,0
230,230,https://www.domain.com.au/26-jarrah-drive-alfredton-vic-3350-16106331,ALFREDTON VIC 3350,"26 Jarrah Drive, ALFREDTON VIC 3350",0,430,1,3,2,2
231,231,https://www.domain.com.au/23-thornton-avenue-st-leonards-vic-3223-16106327,ST LEONARDS VIC 3223,"23 Thornton Avenue, ST LEONARDS VIC 3223",0,520,1.2,4,2,6
232,232,https://www.domain.com.au/3-bruthen-court-brookfield-vic-3338-16106326,BROOKFIELD VIC 3338,"3 Bruthen Court, BROOKFIELD VIC 3338",0,430,0.6,4,2,2
233,233,https://www.domain.com.au/59-tiberius-road-st-andrews-beach-vic-3941-16106322,ST ANDREWS BEACH VIC 3941,"59 Tiberius Road, ST ANDREWS BEACH VIC 3941",0,750,4.4,3,2,2
234,234,https://www.domain.com.au/84-palmerston-crescent-south-melbourne-vic-3205-16106315,SOUTH MELBOURNE VIC 3205,"84 Palmerston Crescent, SOUTH MELBOURNE VIC 3205",0,550,0.8,2,1,0
235,235,https://www.domain.com.au/19-kilmore-street-brookfield-vic-3338-12180321,BROOKFIELD VIC 3338,"19 Kilmore Street, BROOKFIELD VIC 3338",0,350,1.8,4,2,2
236,236,https://www.domain.com.au/15-harper-street-melton-south-vic-3338-16106302,MELTON SOUTH VIC 3338,"15 Harper Street, MELTON SOUTH VIC 3338",0,380,0.9,4,2,2
237,237,https://www.domain.com.au/81-verdant-street-wantirna-south-vic-3152-15390485,WANTIRNA SOUTH VIC 3152,"81 Verdant Street, WANTIRNA SOUTH VIC 3152",0,750,0.1,4,2,2
238,238,https://www.domain.com.au/55-loch-street-yarragon-vic-3823-16106289,YARRAGON VIC 3823,"55 Loch Street, YARRAGON VIC 3823",0,450,0.1,3,1,3
239,239,https://www.domain.com.au/7-12-cedar-grove-highton-vic-3216-15540435,HIGHTON VIC 3216,"7/12 Cedar Grove, HIGHTON VIC 3216",0,400,0.7,2,1,2
240,240,https://www.domain.com.au/7-lexcen-street-baranduda-vic-3691-15555320,BARANDUDA VIC 3691,"7 Lexcen Street, BARANDUDA VIC 3691",0,550,0.7,4,2,2
241,241,https://www.domain.com.au/168-grevillea-street-craigieburn-vic-3064-16106271,CRAIGIEBURN VIC 3064,"168 Grevillea Street, CRAIGIEBURN VIC 3064",0,470,0.8,4,2,2
242,242,https://www.domain.com.au/39-davey-street-parkdale-vic-3195-16106268,PARKDALE VIC 3195,"39 Davey Street,, PARKDALE VIC 3195",0,900,0.5,4,2,1
243,243,https://www.domain.com.au/1a-rangeview-avenue-malvern-east-vic-3145-12993634,MALVERN EAST VIC 3145,"1A Rangeview Avenue, MALVERN EAST VIC 3145",0,530,0.5,2,1,1
244,244,https://www.domain.com.au/4-waverley-close-narre-warren-vic-3805-16106264,NARRE WARREN VIC 3805,"4 Waverley Close, NARRE WARREN VIC 3805",0,450,0.6,3,2,2
245,245,https://www.domain.com.au/3-plymouth-court-craigieburn-vic-3064-16106261,CRAIGIEBURN VIC 3064,"3 Plymouth court, CRAIGIEBURN VIC 3064",0,450,0.3,4,2,2
246,246,https://www.domain.com.au/69-mcewan-road-heidelberg-heights-vic-3081-16106258,HEIDELBERG HEIGHTS VIC 3081,"69 McEwan Road, HEIDELBERG HEIGHTS VIC 3081",0,420,0.8,3,1,2
247,247,https://www.domain.com.au/24-duke-street-st-kilda-vic-3182-16106252,ST KILDA VIC 3182,"24 Duke Street, ST KILDA VIC 3182",0,890,0.3,3,1,0
248,248,https://www.domain.com.au/11-severn-street-newport-vic-3015-16106248,NEWPORT VIC 3015,"11 Severn Street, NEWPORT VIC 3015",0,420,0.4,2,1,1
249,249,https://www.domain.com.au/4-mather-street-wangaratta-vic-3677-16106245,WANGARATTA VIC 3677,"4 Mather Street, WANGARATTA VIC 3677",0,360,0.7,3,1,2
250,250,https://www.domain.com.au/87-waterman-drive-clyde-vic-3978-16106244,CLYDE VIC 3978,"87 Waterman Drive, CLYDE VIC 3978",0,450,3.4,3,2,2
251,251,https://www.domain.com.au/29-james-street-frankston-vic-3199-16106242,FRANKSTON VIC 3199,"29 James Street, FRANKSTON VIC 3199",0,420,0.9,2,1,2
252,252,https://www.domain.com.au/49-oval-avenue-tarrington-vic-3301-16106217,TARRINGTON VIC 3301,"49 Oval Avenue, TARRINGTON VIC 3301",0,340,6.1,2,1,0
253,253,https://www.domain.com.au/9-binalong-court-yallambie-vic-3085-16106210,YALLAMBIE VIC 3085,"9 Binalong Court, YALLAMBIE VIC 3085",0,560,0.1,4,1,4
254,254,https://www.domain.com.au/97-warby-range-road-glenrowan-vic-3675-16106209,GLENROWAN VIC 3675,"97 Warby Range Road, GLENROWAN VIC 3675",0,550,2.4,3,2,1
255,255,https://www.domain.com.au/293a-tyler-street-preston-vic-3072-16106206,PRESTON VIC 3072,"293A Tyler Street, PRESTON VIC 3072",0,430,0.1,2,1,1
256,256,https://www.domain.com.au/181-greaves-street-north-street-werribee-vic-3030-16106200,WERRIBEE VIC 3030,"181 Greaves Street North Street, WERRIBEE VIC 3030",0,400,0.2,4,1,6
257,257,https://www.domain.com.au/17-colonial-way-harkness-vic-3337-16106199,HARKNESS VIC 3337,"17 Colonial Way, HARKNESS VIC 3337",0,350,2.3,3,2,1
258,258,https://www.domain.com.au/24-dempsey-avenue-truganina-vic-3029-16106194,TRUGANINA VIC 3029,"24 Dempsey Avenue, TRUGANINA VIC 3029",0,485,2.3,4,2,2
259,259,https://www.domain.com.au/18-gumview-road-lyndhurst-vic-3975-16106176,LYNDHURST VIC 3975,"18 Gumview Road, LYNDHURST VIC 3975",0,600,0.5,4,2,2
260,260,https://www.domain.com.au/106-stratus-street-tarneit-vic-3029-16100986,TARNEIT VIC 3029,"106 Stratus Street, TARNEIT VIC 3029",0,480,3.6,4,2,2
261,261,https://www.domain.com.au/20-summerhill-road-maidstone-vic-3012-14905903,MAIDSTONE VIC 3012,"20 SUMMERHILL ROAD, MAIDSTONE VIC 3012",0,450,0.3,3,1,2
262,262,https://www.domain.com.au/32-barbara-street-vermont-vic-3133-16106155,VERMONT VIC 3133,"32 Barbara Street, VERMONT VIC 3133",0,525,0.4,3,1,2
263,263,https://www.domain.com.au/21-mirrabook-court-berwick-vic-3806-16106153,BERWICK VIC 3806,"21 Mirrabook Court, BERWICK VIC 3806",0,360,0.1,2,1,1
264,264,https://www.domain.com.au/1-mcleod-street-st-albans-vic-3021-16106152,ST ALBANS VIC 3021,"1 McLeod Street, ST ALBANS VIC 3021",0,360,0.4,3,1,0
265,265,https://www.domain.com.au/19-redwood-close-meadow-heights-vic-3048-15076655,MEADOW HEIGHTS VIC 3048,"19 Redwood Close, MEADOW HEIGHTS VIC 3048",0,440,1,3,1,3
266,266,https://www.domain.com.au/62-happy-valley-road-long-gully-vic-3550-16106137,LONG GULLY VIC 3550,"62 Happy Valley Road, LONG GULLY VIC 3550",0,440,1,4,2,2
267,267,https://www.domain.com.au/6-tamboritha-boulevard-weir-views-vic-3338-14412684,WEIR VIEWS VIC 3338,"6 Tamboritha Boulevard, WEIR VIEWS VIC 3338",0,410,2,4,2,2
268,268,https://www.domain.com.au/68-sussex-street-pascoe-vale-vic-3044-16106121,PASCOE VALE VIC 3044,"68 Sussex Street, PASCOE VALE VIC 3044",0,500,0.3,4,1,4
269,269,https://www.domain.com.au/7-fairview-street-belmont-vic-3216-16106119,BELMONT VIC 3216,"7 Fairview Street, BELMONT VIC 3216",0,400,0.2,2,1,1
270,270,https://www.domain.com.au/21-napier-st-stawell-vic-3380-16106117,STAWELL VIC 3380,"21 Napier St, STAWELL VIC 3380",0,315,0.6,3,1,2
271,271,https://www.domain.com.au/28-millicent-parade-officer-vic-3809-16106113,OFFICER VIC 3809,"28 Millicent Parade, OFFICER VIC 3809",0,480,2.1,4,2,2
272,272,https://www.domain.com.au/21-wahgunyah-drive-st-albans-vic-3021-16106087,ST ALBANS VIC 3021,"21 Wahgunyah Drive, ST ALBANS VIC 3021",0,500,0.8,3,2,2
273,273,https://www.domain.com.au/13-tavistock-road-frankston-south-vic-3199-16106096,FRANKSTON SOUTH VIC 3199,"13 Tavistock Road, FRANKSTON SOUTH VIC 3199",0,500,0.6,3,1,2
274,274,https://www.domain.com.au/10-hawdon-dr-cranbourne-vic-3977-16106083,CRANBOURNE VIC 3977,"10 Hawdon Dr, CRANBOURNE VIC 3977",0,440,0.2,4,2,2
275,275,https://www.domain.com.au/18-beacon-avenue-point-cook-vic-3030-16106080,POINT COOK VIC 3030,"18 Beacon Avenue, POINT COOK VIC 3030",0,450,0.4,4,3,2
276,276,https://www.domain.com.au/150-ballarat-road-hamlyn-heights-vic-3215-16106074,HAMLYN HEIGHTS VIC 3215,"150 Ballarat Road, HAMLYN HEIGHTS VIC 3215",0,350,0.3,3,1,2
277,277,https://www.domain.com.au/505-26-southgate-avenue-southbank-vic-3006-15395975,SOUTHBANK VIC 3006,"505/26 Southgate Avenue, SOUTHBANK VIC 3006",0,550,1.5,1,1,0
278,278,https://www.domain.com.au/48-north-street-airport-west-vic-3042-16106036,AIRPORT WEST VIC 3042,"48 North Street, AIRPORT WEST VIC 3042",0,470,1.3,3,2,1
279,279,https://www.domain.com.au/6-studley-parkway-caroline-springs-vic-3023-16106027,CAROLINE SPRINGS VIC 3023,"6 Studley Parkway, CAROLINE SPRINGS VIC 3023",0,390,0.7,3,1,1
280,280,https://www.domain.com.au/8-mitford-crescent-craigieburn-vic-3064-16106022,CRAIGIEBURN VIC 3064,"8 Mitford Crescent, CRAIGIEBURN VIC 3064",0,410,0.4,3,2,2
281,281,https://www.domain.com.au/21-ainsleigh-court-cranbourne-vic-3977-16106006,CRANBOURNE VIC 3977,"21 Ainsleigh Court, CRANBOURNE VIC 3977",0,395,0.9,3,2,2
282,282,https://www.domain.com.au/11-dunmore-court-cranbourne-vic-3977-16106005,CRANBOURNE VIC 3977,"11 Dunmore Court, CRANBOURNE VIC 3977",0,350,0.9,2,2,1
283,283,https://www.domain.com.au/42-lower-stanley-road-beechworth-vic-3747-16106003,BEECHWORTH VIC 3747,"42 Lower Stanley Road, BEECHWORTH VIC 3747",0,380,0.8,3,1,1
284,284,https://www.domain.com.au/10-broom-street-bendigo-vic-3550-16106002,BENDIGO VIC 3550,"10 Broom Street, BENDIGO VIC 3550",0,375,0.5,2,2,2
285,285,https://www.domain.com.au/15-willis-street-balwyn-north-vic-3104-16106001,BALWYN NORTH VIC 3104,"15 Willis Street, BALWYN NORTH VIC 3104",0,450,0.6,2,1,0
286,286,https://www.domain.com.au/48-blackwood-drive-narre-warren-vic-3805-16105997,NARRE WARREN VIC 3805,"48 Blackwood Drive, NARRE WARREN VIC 3805",0,430,0.3,3,2,2
287,287,https://www.domain.com.au/30-thorndon-drive-st-albans-vic-3021-16105996,ST ALBANS VIC 3021,"30 Thorndon Drive, ST ALBANS VIC 3021",0,350,0.4,3,1,2
